,State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Latitude,Longitude
90,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-038,"3, ADEYINKA-OSO STREET",114,909,True,-1,True,False,False,False,UNKNOWN,80,25,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76677/result_21572_1677492033_thumb.jpg,6.6180727,3.3162295
91,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-039,"35, ALOWONLE STREET",117,571,True,-1,False,False,False,False,UNKNOWN,79,16,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76678/result_21573_1677488919_thumb.jpg,6.6191855,3.3149511
92,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-040,"9, SHODIPO STREET",109,844,True,-1,False,False,False,False,UNKNOWN,59,30,10,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76679/result_21574_1677488807_thumb.jpg,6.6206839,3.3133297
93,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-041,"9, OLOWO STREET",110,558,True,-1,False,False,False,False,UNKNOWN,62,32,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76680/result_21575_1677488660_thumb.jpg,6.6180832,3.3140008
94,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-043,"16, ALHAJA SIFAWU STREET",105,688,True,-1,False,False,False,False,UNKNOWN,72,19,9,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76682/result_21577_1677488515_thumb.jpg,6.6171384,3.3154923
95,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-044,"2, IMAM-OJOKU STREET",92,651,True,-1,False,False,False,False,UNKNOWN,68,3,12,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76683/result_21578_1677488390_thumb.jpg,6.6201025,3.3167194
96,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-045,"22, IMAM-OJOKU STREET",83,511,True,-1,False,False,False,False,UNKNOWN,56,10,12,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76684/result_21579_1677488166_thumb.jpg,6.6191217,3.3156447
97,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-046,JUNCTION OF ALOBA/BANKOLE,49,251,True,-1,False,False,False,False,UNKNOWN,29,6,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76685/result_21580_1677488038_thumb.jpg,6.6195229,3.3152203
98,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-047,JUNCTION OF ALOBA/JINADU,75,454,True,-1,False,False,False,False,UNKNOWN,58,8,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76686/result_21581_1677487926_thumb.jpg,6.6199555,3.3149256
99,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-049,"41, AWORI STREET",78,584,True,-1,False,True,False,False,UNKNOWN,34,25,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76688/result_21583_1677507684_thumb.jpg,6.6164087,3.3158912
100,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-050,"77, AWORI STREET",65,546,True,-1,False,False,False,False,UNKNOWN,32,25,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76689/result_21584_1677507614_thumb.jpg,6.6149438,3.3144702
101,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-051,"22, YEKINI STREET",90,516,True,-1,False,False,False,False,UNKNOWN,60,11,12,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76690/result_21585_1677507542_thumb.jpg,6.6169493,3.318018
102,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-052,"3, SARUMI-ALAWO STREET",45,444,True,-1,False,True,False,False,UNKNOWN,22,13,6,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76691/result_21586_1677507475_thumb.jpg,6.6170179,3.3186013
103,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-053,"32, KADIRI STREET",102,702,True,-1,False,False,False,False,UNKNOWN,47,20,18,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76692/result_21587_1677507407_thumb.jpg,6.6161314,3.3167605
104,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-054,"30, KADIRI STREET",35,335,True,-1,False,False,False,False,UNKNOWN,15,11,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76693/result_21588_1677507323_thumb.jpg,6.6161809,3.3166247
105,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-055,"14, OKUNOLA STREET",69,455,True,-1,False,False,False,False,UNKNOWN,39,19,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76694/result_21589_1677507255_thumb.jpg,6.6160382,3.3182553
106,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-056,SALVATION ARMY PRY. SCHOOL I,109,781,True,-1,False,False,False,False,UNKNOWN,36,60,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76695/result_21590_1677507151_thumb.jpg,6.6126088,3.3130358
107,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-057,SALVATION ARMY PRY. SCHOOL II,85,825,True,-1,False,False,False,False,UNKNOWN,23,45,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76696/result_21591_1677507033_thumb.jpg,6.6126088,3.3130358
108,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-058,"56, DOPEMU ROAD",69,588,True,-1,False,False,False,False,UNKNOWN,44,21,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76697/result_21592_1677506904_thumb.jpg,6.6202815,3.3130632
109,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-059,SADIAT/ALHAJA SIFAWU JUNCTION,85,647,True,-1,False,False,False,False,UNKNOWN,60,20,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76698/result_21593_1677506797_thumb.jpg,6.6173122,3.3150757
110,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-063,"10, BODE-TOBUN STREET",59,443,True,-1,False,False,False,False,UNKNOWN,20,21,7,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76702/result_21597_1677506185_thumb.jpg,6.6143797,3.3169966
111,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-064,"57, BASHORUN STREET",97,753,True,-1,False,True,False,False,UNKNOWN,39,44,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76703/result_21598_1677506106_thumb.jpg,6.6249771,3.3260737
112,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-065,"27, BASHORUN STREET",59,361,True,-1,False,False,False,False,UNKNOWN,24,22,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76704/result_21599_1677505962_thumb.jpg,6.616014,3.3131663
113,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-066,HASSAN-OYO/ONIWAYA RD. JUNCTION,77,600,True,-1,False,False,False,False,UNKNOWN,33,34,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76705/result_21600_1677505880_thumb.jpg,6.6132287,3.3168595
114,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-067,"47, IPAJA ROAD",72,414,True,-1,False,False,False,False,UNKNOWN,46,5,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76706/result_21601_1677505750_thumb.jpg,6.6230056,3.3217466
115,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-068,"97, IPAJA ROAD",53,402,True,-1,False,False,False,False,UNKNOWN,26,21,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76707/result_21602_1677505632_thumb.jpg,6.6240949,3.3176344
116,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-071,AYENI/MORICASS JUNCTION I,94,547,True,-1,False,True,False,False,UNKNOWN,62,13,13,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76710/result_21605_1677504967_thumb.jpg,6.6190703,3.3164419
117,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-072,AYENI/MORICASS JUNCTION II,86,696,True,-1,False,False,False,False,UNKNOWN,54,6,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76711/result_21606_1677515696_thumb.jpg,6.6190703,3.3164419
118,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-073,MORICASS/ADENLE JUNCTION,100,750,True,-1,False,False,False,False,UNKNOWN,70,16,3,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76712/result_21607_1677515571_thumb.jpg,6.6232761,3.318209
119,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-074,"8, MORICASS ROAD",134,913,True,-1,False,True,False,False,UNKNOWN,89,9,8,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76713/result_21608_1677515480_thumb.jpg,6.6190703,3.3164419
120,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-075,"49, MORICASS ROAD",87,577,True,-1,False,False,False,False,UNKNOWN,69,9,4,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76714/result_21609_1677513815_thumb.jpg,6.6180727,3.3162295
121,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-076,"28, ALFA-NLA STREET",111,745,True,-1,False,False,False,False,UNKNOWN,71,12,15,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76715/result_21610_1677514202_thumb.jpg,6.6204518,3.3203697
122,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-077,"72, ALFA-NLA STREET",108,654,True,-1,False,False,False,False,UNKNOWN,76,13,13,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76716/result_21611_1677514312_thumb.jpg,6.6230865,3.3196776
123,LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-079,"35, ABIMBOLA STREET",57,497,True,-1,False,False,False,False,UNKNOWN,41,10,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76718/result_21613_1677513953_thumb.jpg,6.6231343,3.3164852
124,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-001,"12, OPE-OLU STREET",72,643,True,-1,False,False,False,False,UNKNOWN,47,18,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76719/result_21630_1677448431_thumb.jpg,6.6214939,3.3075372
125,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-002,"10, OPE-OLU STREET",71,492,True,-1,False,False,False,False,UNKNOWN,38,21,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76720/result_21631_1677448782_thumb.jpg,6.6214622,3.3075283
126,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-003,OYEWOLE ROAD I,109,802,True,-1,False,False,False,False,UNKNOWN,49,29,27,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76721/result_21632_1677449770_thumb.jpg,6.6209815,3.3063755
127,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-006,"13, OPAWALE STREET",53,433,True,-1,False,False,False,False,UNKNOWN,28,19,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76724/result_21635_1677442715_thumb.jpg,6.6177871,3.3066947
128,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-007,"18, BOLA-AYENI STREET",121,895,True,-1,False,False,False,False,UNKNOWN,66,41,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76725/result_21636_1677481966_thumb.jpg,6.6253029,3.309923
129,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-008,BOLA-AYENI/MULERO JUNCTION,113,827,True,-1,False,False,False,False,UNKNOWN,51,42,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76726/result_21637_1677443783_thumb.jpg,6.6249921,3.3078117
130,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-009,"13, EGBATEDO STREET",50,320,True,-1,False,True,False,False,UNKNOWN,32,9,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76727/result_21638_1677444131_thumb.jpg,6.6249617,3.3110308
131,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-010,"11, EGBATEDO STREET",63,398,True,-1,False,False,False,False,UNKNOWN,42,13,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76728/result_21639_1677444257_thumb.jpg,6.6249624,3.3110572
132,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-011,"81, OLA-IYA STREET",74,580,True,-1,False,False,False,False,UNKNOWN,42,23,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76729/result_21640_1677471012_thumb.jpg,6.6013332,3.2929559
133,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-012,"79, OLA-IYA STREET",100,587,True,-1,False,False,False,False,UNKNOWN,75,20,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76730/result_21641_1677471313_thumb.jpg,6.6013332,3.2929559
134,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-014,"26, FASHOLA STREET",98,657,True,-1,False,False,False,False,UNKNOWN,46,32,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76732/result_21643_1677471976_thumb.jpg,6.6242552,3.3108606
135,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-015,"207, IPAJA ROAD",48,366,True,-1,False,False,False,False,UNKNOWN,15,27,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76733/result_21644_1677472238_thumb.jpg,6.625991,3.3101
136,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-016,"7, EBUN STREET",145,714,True,-1,False,True,False,False,UNKNOWN,85,35,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76734/result_21645_1677472621_thumb.jpg,6.6230029,3.3111752
137,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-018,"4, KUSORO STREET",106,755,True,-1,False,False,False,False,UNKNOWN,60,27,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76736/result_21647_1677474770_thumb.jpg,6.6252948,3.3133543
138,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-019,"19, KAREEM-BABATUNDE STREET",115,750,True,-1,False,False,False,False,UNKNOWN,48,39,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76737/result_21648_1677474298_thumb.jpg,6.6204948,3.3123158
139,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-020,"165, IPAJA ROAD",73,674,True,-1,False,False,False,False,UNKNOWN,39,17,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76738/result_21649_1677474462_thumb.jpg,6.6255792,3.3123158
140,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-021,"29, DOPEMU ROAD",92,750,True,-1,False,False,False,False,UNKNOWN,46,37,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76739/result_21650_1677475828_thumb.jpg,6.6225142,3.3125958
141,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-022,"117, DOPEMU ROAD",90,750,True,-1,False,False,False,False,UNKNOWN,36,42,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76740/result_21651_1677476219_thumb.jpg,6.6168303,3.3125906
142,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-023,"59, DOPEMU ROAD",78,666,True,-1,False,False,False,False,UNKNOWN,31,38,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76741/result_21652_1677476938_thumb.jpg,6.6204675,3.3127299
143,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-024,SURA-OGUNMAKIN/AKINREMI JUNCTION,109,684,True,-1,False,False,False,False,UNKNOWN,40,37,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76742/result_21653_1677478069_thumb.jpg,6.6229452,3.3085251
144,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-025,"12, OLADEYI-OPU-FA STREET",96,665,True,-1,False,False,False,False,UNKNOWN,69,17,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76743/result_21654_1677478694_thumb.jpg,6.6252948,3.3133543
145,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-026,"14, ABIBATU STREET",135,844,True,-1,False,True,False,False,UNKNOWN,41,11,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76744/result_21655_1677477340_thumb.jpg,6.6211363,3.3109711
146,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-030,"21, EFUNSETAN STREET",76,517,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76748/result_21659_1677475160_thumb.jpg,6.6252948,3.3133543
147,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-031,"41, EFUNSETAN STREET",93,541,True,-1,False,False,False,False,UNKNOWN,62,23,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76749/result_21660_1677475256_thumb.jpg,6.6252948,3.3133543
148,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-032,"20, KAREEM-OYELADE STREET",127,716,True,-1,False,False,False,False,UNKNOWN,64,42,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76750/result_21661_1677475361_thumb.jpg,6.6194522,3.306925
149,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-033,"12, KELANI STREET",93,605,True,-1,False,False,False,False,UNKNOWN,36,35,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76751/result_21662_1677475473_thumb.jpg,6.6158556,3.3080682
150,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-034,"1, KELANI STREET",67,478,True,-1,False,False,False,False,UNKNOWN,36,26,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76752/result_21663_1677475701_thumb.jpg,6.6165143,3.3092874
151,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-035,"34, OYINLOLA STREET",119,668,True,-1,False,False,False,False,UNKNOWN,65,45,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76753/result_21664_1677475913_thumb.jpg,6.614575,3.3072297
152,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-037,"7, ADEALU STREET",101,846,True,-1,False,False,False,False,UNKNOWN,46,45,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76755/result_21666_1677476345_thumb.jpg,6.6150442,3.310093
153,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-040,"10, ADEBAYO-JOHNSON STREET",113,714,True,-1,False,False,False,False,UNKNOWN,36,60,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76758/result_21669_1677476242_thumb.jpg,6.6117332,3.3076356
154,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-041,ADEALU B/STOP ABEOKUTA EXPRESS WAY I,109,985,True,-1,False,False,False,False,UNKNOWN,42,60,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76759/result_21670_1677476599_thumb.jpg,6.6127511,3.3050287
155,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-042,ADEALU B/STOP ABEOKUTA EXPRESS WAY II,62,516,True,-1,False,False,False,False,UNKNOWN,30,23,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76760/result_21671_1677476685_thumb.jpg,6.6127511,3.3050287
156,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-043,IBUKUN-OLU PRY. SCHOOL,98,648,True,-1,False,False,False,False,UNKNOWN,45,36,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76761/result_21672_1677476756_thumb.jpg,6.6157976,3.3122196
157,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-044,"15, OGUNJEBE STREET",137,811,True,-1,False,False,False,False,UNKNOWN,47,56,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76762/result_21673_1677476923_thumb.jpg,6.6177224,3.3124928
158,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-045,"12, IFEKOYA STREET",86,613,True,-1,False,False,False,False,UNKNOWN,39,38,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76763/result_21674_1677477198_thumb.jpg,6.6158637,3.3106457
159,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-046,"10, IFEKOYA STREET",79,510,True,-1,False,False,False,False,UNKNOWN,43,26,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76764/result_21675_1677477296_thumb.jpg,6.6154498,3.3104974
160,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-047,"20, SAWYER STREET",121,745,True,-1,False,True,False,False,UNKNOWN,68,36,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76765/result_21676_1677477402_thumb.jpg,6.6130788,3.308838
161,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-052,"31, RAJI STREET",102,893,True,-1,False,False,False,False,UNKNOWN,60,25,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76770/result_21681_1677445389_thumb.jpg,6.61944,3.310702
162,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-054,"10, KOLAWOLE STREET",117,671,True,-1,False,False,False,False,UNKNOWN,64,31,12,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76772/result_21683_1677447210_thumb.jpg,6.6193928,3.3088154
163,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-056,"14, FOWOTADE",76,595,True,-1,False,False,False,False,UNKNOWN,44,15,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76774/result_21685_1677448095_thumb.jpg,6.6196358,3.3098773
164,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-058,"1, ADEBAMBO STREET",66,482,True,-1,True,False,False,False,UNKNOWN,9,15,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76776/result_21687_1677448789_thumb.jpg,6.6186895,3.3089096
165,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-063,"24, KELANI STREET",89,672,True,-1,False,False,False,False,UNKNOWN,46,27,10,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76781/result_21692_1677471427_thumb.jpg,6.6154019,3.3073603
166,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-066,"27, ADEWUNMI-ADEBIYI STREET",93,652,True,-1,False,False,False,False,UNKNOWN,40,29,18,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76784/result_21695_1677471753_thumb.jpg,6.6163723,3.30598
167,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-067,"25, ADEWUNMI-ADEBIYI STREET",58,541,True,-1,False,False,False,False,UNKNOWN,32,11,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76785/result_21696_1677471842_thumb.jpg,6.6164725,3.3064439
168,LAGOS,AGEGE,AGBOTIKUYO/DOPEMU,24-01-04-069,"15, ABUSATU STREET",99,728,True,-1,False,False,False,False,UNKNOWN,59,35,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76787/result_21698_1677472026_thumb.jpg,6.6149115,3.3059052
169,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-001,STATE HIGH SCHOOL OYEWOLE I,136,858,True,-1,False,False,False,False,UNKNOWN,51,66,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76791/result_21721_1677500414_thumb.jpg,6.6152604,3.3237598
170,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-002,STATE HIGH SCHOOL OYEWOLE II,86,627,True,-1,False,False,False,False,UNKNOWN,40,32,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76792/result_21722_1677493807_thumb.jpg,6.6152604,3.3237598
171,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-003,"28, OYEWOLE ROAD OYEWOLE I",137,800,True,-1,False,False,False,False,UNKNOWN,68,43,17,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76793/result_21723_1677493421_thumb.jpg,6.6217749,3.3044324
172,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-004,"28, OYEWOLE ROAD OYEWOLE II",122,868,True,-1,False,False,False,False,UNKNOWN,59,44,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76794/result_21724_1677504196_thumb.jpg,6.6182849,3.3054944
173,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-005,ADEWUNMI-ADEBIYI STREET I,97,764,True,-1,False,False,False,False,UNKNOWN,44,44,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76795/result_21725_1677497934_thumb.jpg,6.6165196,3.305904
174,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-006,ADEWUNMI-ADEBIYI STREET II,61,572,True,-1,False,False,False,False,UNKNOWN,31,21,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76796/result_21726_1677502292_thumb.jpg,6.6221477,3.3035492
175,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-011,"1, ALAFIA STREET",48,750,True,-1,False,False,False,False,UNKNOWN,40,0,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76801/result_21731_1677490805_thumb.jpg,6.640348,3.3158618
176,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-011,"1, ALAFIA STREET",48,750,True,-1,False,False,False,False,UNKNOWN,40,0,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76801/result_21731_1677490805_thumb.jpg,6.6220961,3.303349
177,LAGOS,AGEGE,OYEWOLE/PAPA ASHAFA,24-01-05-012,"3, ALAFIA STREET",96,668,True,-1,False,False,False,False,UNKNOWN,61,24,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76802/result_21732_1677501842_thumb.jpg,6.6219886,3.3033149
